"content","time"
"断更了好几天，我又回来啦[太开心]
 https://imgsa.baidu.com/forum/w%3D580/sign=774c90189b82d158bb8259b9b00b19d5/437eb025bc315c6092ed7d198ab1cb1348547748.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a702398a560fd9f9a0175561152fd42b/3ba25b0e0cf3d7ca37312980f51fbe096963a985.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=da3e0a1ba4cc7cd9fa2d34d109002104/af57b82397dda144dba57d44b5b7d0a20df4861c.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=605f02515eee3d6d22c687c373176d41/a9514bd9f2d3572c20bd8d2a8d13632763d0c36d.jpg 
亲志注意到了男主的异样
 https://imgsa.baidu.com/forum/w%3D580/sign=22b11488221f95caa6f592bef9167fc5/72d8e5bf6c81800aac6398f8b63533fa808b47c6.jpg 
冬马明明说出“别再无视我”这样的话，却玩起了消失[黑线]
 https://imgsa.baidu.com/forum/w%3D580/sign=42391315d239b6004dce0fbfd9523526/4878334c510fd9f980dd459f222dd42a2a34a4fa.jpg 

雪菜比男主消息更灵通，冬马去参加钢琴名师的弟子选拔去了。
 https://imgsa.baidu.com/forum/w%3D580/sign=ecbe28e245a7d933bfa8e47b9d4ad194/224b10dbb6fd5266331b2ee2ac18972bd5073690.jpg 
* 话说我不知道为什么[黑线]，每当听到""和纱""（kazusa）总会想起《架向星空之桥》里的“一马”（kazuma）

 https://imgsa.baidu.com/forum/w%3D580/sign=170ae3d54e540923aa696376a259d1dc/505e9d8f8c5494ee6aa412ef2af5e0fe9b257ec6.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=0be78015fa1f4134e0370576151d95c1/31d8f809b3de9c827ca1e4796b81800a1bd84384.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=bf00c9389e25bc312b5d01906edd8de7/336f5fc6a7efce1b0fe3d43ca851f3deb68f65f8.jpg","6/5/2016 15:58:00"
"对于冬马对他突如其来的冷漠，男主还是无法释怀：

 https://imgsa.baidu.com/forum/w%3D580/sign=7b6a99498b5494ee87220f111df4e0e1/38d066c2d56285356d69cad797ef76c6a6ef633f.jpg 
春希提出抛下冬马，情侣两人庆祝
 https://imgsa.baidu.com/forum/w%3D580/sign=b68aa4d5642762d0803ea4b790ed0849/1b1980014c086e0602f324bd05087bf40bd1cb69.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=9c78f7f5cf95d143da76e42b43f28296/157d7b66d016092475c7b9edd30735fae4cd34e2.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=cc5aa277cc1349547e1ee86c664f92dd/0cd1dadeb48f8c54066bdfd93d292df5e1fe7f08.jpg 

 https://imgsa.baidu.com/forum/w%3D580/sign=99006cd06a224f4a5799731b39f59044/0a6ca313632762d0dcf8be49a7ec08fa533dc686.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=405100e8be389b5038ffe05ab534e5f1/d5896236acaf2eddd54c531f8a1001e938019303.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=2c8d61fb219759ee4a5060c382fa434e/d87423d162d9f2d3735b2119aeec8a136227cc7a.jpg 

男主这个骑墙派啊[汗]……
 https://imgsa.baidu.com/forum/w%3D580/sign=0e993bbd05087bf47dec57e1c2d2575e/2481888b87d6277f8d2336ce2f381f30e824fc97.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=67448b67ca11728b302d8c2af8fdc3b3/93ce0c1f95cad1c811c2f8d1783e6709c83d514f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e038d70b7c899e51788e3a1c72a6d990/b855846eddc451da5409081db1fd5266d21632cd.jpg 

计划告吹[滑稽]","6/5/2016 16:16:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=041eb5de317adab43dd01b4bbbd5b36b/e029ab26cffc1e1776858ac74d90f603728de98b.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=949722fe5443fbf2c52ca62b807cca1e/8bb41d9b033b5bb59b21270831d3d539b400bcd6.jpg 
然而真实的情况是……小木曽一家原本预计要在雪菜生日时去北海道旅行，既是庆生也是纪念姐弟俩的毕业。雪菜却以生日时想跟初中同学一起庆祝为由不去了[啊]
 https://imgsa.baidu.com/forum/w%3D580/sign=ab86cd2bac64034f0fcdc20e9fc27980/3dd126b30f2442a7394efe53d643ad4bd0130200.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a971a89708b30f24359aec0bf897d192/7e4478da81cb39db640564a0d7160924a91830fb.jpg 

雪菜开始自言自语：
 https://imgsa.baidu.com/forum/w%3D580/sign=9724b70d3edbb6fd255be52e3926aba6/607dd5039245d68812c1b152a3c27d1ed01b2481.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a26002ecc15c1038247ececa8210931c/86adfd2a2834349b480b6c73ceea15ce37d3beb3.jpg 
-------------------------------------------------------------------------------------------------------------------
男主这边：
 https://imgsa.baidu.com/forum/w%3D580/sign=f35fac28f71f3a295ac8d5c6a924bce3/76e2ac35e5dde711efe44e00a0efce1b9c166196.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=929fa82971c6a7efb926a82ecdfbafe9/9a81083fb80e7bec21690e17282eb9389a506b11.jpg 

SETSUNA，雪菜的罗马音。
*这是白2吧的一位大大说的：“在日语中单【雪】这个字一共有3种读音(不算在其他词语里的读音变化) 1.せつ 2.ゆき 3.よき
而【菜】这个字一共有2种读音(同样也不算在其他词语里的读音变化) 1.さい 2.な
【雪菜】的发音就有了6种发音 所以单凭汉字如果对方不说自己的名字念什么的话就算是日本人也不知道该怎么念”
 https://imgsa.baidu.com/forum/w%3D580/sign=3f43bd82ecf81a4c2632ecc1e72b6029/aa77b9529822720e3f83ed0c7ccb0a46f31fab73.jpg 

像回过神来一般，春希语气非常惊慌
 https://imgsa.baidu.com/forum/w%3D580/sign=9892cdf0a8c379317d688621dbc5b784/7ab3e195d143ad4b3171493685025aafa50f066d.jpg","6/5/2016 16:37:00"
"家中的雪菜：

 https://imgsa.baidu.com/forum/w%3D580/sign=748beeffb1003af34dbadc68052bc619/b9cc780fd9f9d72a22011eebd32a2834359bbb5b.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=0236918dd61373f0f53f6f97940e4b8b/aaa48218972bd407e68fda0b7c899e510eb30978.jpg 

电车上的春希：
 https://imgsa.baidu.com/forum/w%3D580/sign=069e13fe1830e924cfa49c397c096e66/5b99af18367adab44b7b15b58cd4b31c8601e419.jpg https://imgsa.baidu.com/forum/w%3D580/sign=85d659fe0bd79123e0e0947c9d355917/76b99f003af33a87a60609ecc15c10385243b559.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=b0138ed79413b07ebdbd50003cd59113/f835e0ea15ce36d39ed88ac63df33a87eb50b1ec.jpg 

 https://imgsa.baidu.com/forum/w%3D580/sign=6c6d4d093cc79f3d8fe1e4388aa0cdbc/059e81d3fd1f4134325a0d88221f95cad0c85e53.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a52fbf4da11ea8d38a22740ca70830cf/7ed47f4e9258d109250ba144d658ccbf6e814dd8.jpg 

结果男主在冬马家附近的车站下了车：
 https://imgsa.baidu.com/forum/w%3D580/sign=88819197f4deb48ffb69a1d6c01e3aef/8cae90389b504fc2a019bbf3e2dde71191ef6d06.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=710d371765d9f2d3201124e799ee8a53/84ffb72f0708283815c9d4e2bf99a9014e08f184.jpg","6/5/2016 16:47:00"
"镜头在男主与雪菜间不断切换：
 https://imgsa.baidu.com/forum/w%3D580/sign=cc03b29293eef01f4d1418cdd0ff99e0/ec42fc628535e5dd9f9dae2971c6a7efcf1b6217.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=5fd4f2796b81800a6ee58906813433d6/ffe01da85edf8db1459f77920e23dd54574e7417.jpg 

按了两下门铃后，应门的女声却不是冬马的声音：
 https://imgsa.baidu.com/forum/w%3D580/sign=70c6f89a173853438ccf8729a311b01f/77aa0134349b033b1e59f72c12ce36d3d739bdf7.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=2b906ec9def9d72a17641015e428282a/d18e25f3d7ca7bcb3b9acdd9b9096b63f424a8e7.jpg 
肯定不是柴田阿姨的声音

 https://imgsa.baidu.com/forum/w%3D580/sign=1f0c6b2131d12f2ece05ae687fc0d5ff/922de2ef76094b36c84f111ba4cc7cd98f109de3.jpg 
回答居然这么冷淡
 https://imgsa.baidu.com/forum/w%3D580/sign=28260915d239b6004dce0fbfd9523526/4878334c510fd9f9eac25f9f222dd42a2a34a4eb.jpg 
为保准确，叫出了和纱的名字
 https://imgsa.baidu.com/forum/w%3D580/sign=7759fb67ca11728b302d8c2af8fdc3b3/93ce0c1f95cad1c801df88d1783e6709c83d5164.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=1f8f745d043b5bb5bed720f606d2d523/c8e3df246b600c33b0ffab3e1d4c510fdbf9a1c6.jpg 

听到北原这个姓后，女人的声音柔和了下来
 https://imgsa.baidu.com/forum/w%3D580/sign=d40afccf6c63f6241c5d390bb745eb32/e09644224f4a20a460364b3197529822730ed098.jpg 
女人惊讶地叫了一声
 https://imgsa.baidu.com/forum/w%3D580/sign=42746f33e7fe9925cb0c695804a95ee4/4491b9ef76c6a7efb646dfd0fafaaf51f2de6660.jpg 
注：“北原”读作Kitahara，与“吉他”发音有相似之处[笑眼]","6/5/2016 17:00:00"
"此人正是冬马和纱的母亲——钢琴家冬马曜子
 https://imgsa.baidu.com/forum/w%3D580/sign=20dc776e59df8db1bc2e7c6c3922dddb/3e96d4faaf51f3dec833cf9293eef01f382979c7.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a0deced5642762d0803ea4b790ed0849/1b1980014c086e0614a74ebd05087bf40bd1cbbd.jpg 
对于客人有这么说话的吗[狂汗]
 https://imgsa.baidu.com/forum/w%3D580/sign=4be578ab52fbb2fb342b581a7f4b2043/51537e2c11dfa9ec981826e165d0f703908fc196.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=075a14fb219759ee4a5060c382fa434e/d87423d162d9f2d3588c5419aeec8a136227cc23.jpg 
有其母必有其女[喷]
 https://imgsa.baidu.com/forum/w%3D580/sign=6cba4935d0ca7bcb7d7bc7278e086b3f/851770ee3d6d55fbac4f06d06a224f4a21a4dd3f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=2b5db4d9b9096b6381195e583c328733/117b6a166d224f4a01bf00e50ef790529922d1a6.jpg 

曜子看了学园祭
 https://imgsa.baidu.com/forum/w%3D580/sign=70f8fc67ca11728b302d8c2af8fec3b3/93ce0c1f95cad1c8067e8fd1783e6709cb3d51fb.jpg 

其实当时那个场景并未出现曜子的立绘，因此即便是玩家也想不起曜子来过学园祭的
 https://imgsa.baidu.com/forum/w%3D580/sign=2a8893c132fae6cd0cb4ab693fb20f9e/719b27f41bd5ad6e6067161c86cb39dbb7fd3c2e.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=eb01c7cc1ed8bc3ec60806c2b28aa6c8/fd5fa4b1cb1349548ea39a92514e9258d0094a03.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=4ea34bf58044ebf86d716437e9f8d736/e5a320f79052982257cd4b35d0ca7bcb0846d4ce.jpg","6/5/2016 17:11:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=48206533e7fe9925cb0c695804a95ee4/4491b9ef76c6a7efbc12d5d0fafaaf51f2de6694.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=d0fee982aa345982c58ae59a3cf5310b/4ad01c2ac65c10381460b334b5119313b17e89ae.jpg 

毕竟眼前的曜子，看起来只是一位再平凡不过的、爱着自己孩子的母亲罢了
 https://imgsa.baidu.com/forum/w%3D580/sign=18ee3b3685025aafd3327ec3cbefab8d/34abfd0735fae6cdb274d69708b30f2440a70f80.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=0e4eeed8afd3fd1f3609a232004c25ce/f5cebb58d109b3de1047999ecbbf6c81820a4cc8.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e10a322a53e736d158138c00ab514ffc/af7418adcbef76091232e56929dda3cc7dd99e8f.jpg 
从冬马太太处得知，和纱已经成功通过考试，男主喜不自胜
 https://imgsa.baidu.com/forum/w%3D580/sign=9b69453236adcbef01347e0e9cad2e0e/58729b119313b07e814b2cfe0bd7912395dd8cd6.jpg 

然而冬马太太的话却时而让人难以理解
 https://imgsa.baidu.com/forum/w%3D580/sign=f5db81d54e540923aa696376a259d1dc/505e9d8f8c5494ee887570ef2af5e0fe98257e75.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=4266ed40ce177f3e1034fc0540ce3bb9/ba58953eb13533fa1125ecd8afd3fd1f40345b31.jpg 
冬马太太想推掉聚会邀请
 https://imgsa.baidu.com/forum/w%3D580/sign=d66799dd09f41bd5da53e8fc61db81a0/6e915b8b4710b91263858808c4fdfc0393452204.jpg 

原来是6点才到机场[狂汗]
----------------------------------------------------------------------------------------------------------------
男主给雪菜打电话：
 https://imgsa.baidu.com/forum/w%3D580/sign=f207371f8a1001e94e3c1407880c7b06/345d8844ad345982e37c9b640bf431adc9ef84d6.jpg","6/5/2016 17:22:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=a77c1a889558d109c4e3a9bae159ccd0/539f13292df5e0fee30df0f75b6034a85fdf72ab.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=11eabed9b9096b6381195e583c328733/117b6a166d224f4a3b080ae50ef790529922d137.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a7641a889558d109c4e3a9bae159ccd0/539f13292df5e0fee315f0f75b6034a85fdf72b3.jpg 

于是出现了戏剧性的一幕：
男主并不知道雪菜独自一人在等他，
雪菜孤身一人等待着，也并不知道男主还会带一个人来。
 https://imgsa.baidu.com/forum/w%3D580/sign=20dde9047a1ed21b79c92eed9d6fddae/728093a1cd11728be059f4d4cffcc3cec2fd2c54.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=13b1e08dd61373f0f53f6f97940d4b8b/aaa48218972bd407f708ab0b7c899e510db309fd.jpg 

男主想与犹豫不决的自己一刀两断
 https://imgsa.baidu.com/forum/w%3D580/sign=e1a79f9ecbbf6c81f7372ce08c3fb1d7/1fb1756034a85edff09485d54e540923dc5475a8.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=90b7b8c5748da9774e2f86238050f872/54b686c379310a55693ea502b04543a9832610aa.jpg 

雪菜身后的菜都快跟雪一样凉了吧。。。
 https://imgsa.baidu.com/forum/w%3D580/sign=03799bec2f34349b74066e8df9eb1521/519f97096b63f6244d3443f58044ebf81b4ca35f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=d785ee82aa345982c58ae59a3cf5310b/4ad01c2ac65c1038131bb434b5119313b17e895b.jpg","6/5/2016 17:31:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=48f3c810207f9e2f70351d002f31e962/0af71012b31bb0511161c9de317adab44bede004.jpg 

向身边人撒谎是很痛苦的[不高兴]
 https://imgsa.baidu.com/forum/w%3D580/sign=54f6c8c7a68b87d65042ab17370a2860/55835a8da977391254f1ff97ff198618347ae2f6.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=3d11e1f334fa828bd1239debcd1e41cd/ead42023dd54564e137781cfb4de9c82d0584fb2.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=f0c734fe0bd79123e0e0947c9d355917/76b99f003af33a87d31764ecc15c10385243b54a.jpg 

雪菜有点抽泣了
 https://imgsa.baidu.com/forum/w%3D580/sign=c2322b0d0d46f21fc9345e5bc6266b31/9eed7cfbb2fb431678da1f8c27a446230bf7d3fb.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=fd52d10d3edbb6fd255be52e3925aba6/607dd5039245d68878b7d752a3c27d1ed31b240b.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=bbadc12971c6a7efb926a82ecdfbafe9/9a81083fb80e7bec085b6717282eb93899506bc7.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=cd10da12b41c8701d6b6b2ee177e9e6e/1a816390f603738d4a1468d4b41bb051f919ec6f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=40e00b69a30f4bfb8cd09e5c334d788f/967acfcd7b899e51cd515ee245a7d933ca950ded.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=189703a0d7160924dc25a213e406359b/7508fd3f8794a4c2d37483dd09f41bd5ac6e3975.jpg","6/5/2016 17:39:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=2471d5de317adab43dd01b4bbbd5b36b/e029ab26cffc1e1756eaeac74d90f603728de974.jpg 

这算是galgame定律之一了吧[阴险]：母上没有长得显老的
 https://imgsa.baidu.com/forum/w%3D580/sign=445239e4484a20a4311e3ccfa0539847/29934a2762d0f70396cbf42a0ffa513d2797c54f.jpg 

我本以为剧本会下更多笔墨描绘冬马母女的分歧与和解，没想到几段话带过了
 https://imgsa.baidu.com/forum/w%3D580/sign=5ade963bfb039245a1b5e107b795a4a8/c489e03d70cf3bc7062dad1ad600baa1cc112a93.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=1296840ea086c91708035231f93c70c6/238a30d8bc3eb135b4a6d74da11ea8d3fc1f4467.jpg 
像达芬奇画鸡蛋一样[吐舌]
 https://imgsa.baidu.com/forum/w%3D580/sign=8481b30b7c899e51788e3a1c72a6d990/b855846eddc451da30b06c1db1fd5266d1163206.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=e9497b1ba4cc7cd9fa2d34d109032104/af57b82397dda144e8d20c44b5b7d0a20ef486e9.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=5692f140ce177f3e1034fc0540ce3bb9/ba58953eb13533fa05d1f0d8afd3fd1f40345b65.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=fa9557ce7cf40ad115e4c7eb672e1151/020baed6277f9e2ff7e67dfe1830e924ba99f3f2.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=176156fd5cb5c9ea62f303ebe53bb622/55a442600c338744c8024f8a560fd9f9d52aa085.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=94e56fef2af5e0feee1889096c6234e5/465dce1190ef76c6c3159bdd9a16fdfaad516785.jpg","6/5/2016 17:51:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=f9e44f1ebb3eb13544c7b7b3961ca8cb/2e31e21349540923a4ba00889558d109b1de49f1.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=bb471561de33c895a67e9873e1127397/9a5b9ffd5266d016bd47fcde902bd40734fa356e.jpg 

冬马似乎在逃避着什么，不想面对什么
 https://imgsa.baidu.com/forum/w%3D580/sign=d36feed4cffcc3ceb4c0c93ba244d6b7/0406e0177f3e67095d4227093cc79f3df9dc5502.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=ca3e1804d262853592e0d229a0ee76f2/8d5d8acc7cd98d1050876ec7263fb80e7aec9071.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=f310eec63df33a879e6d0012f65d1018/f28ff0f9d72a605903048cec2f34349b023bbab4.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=7495b302b04543a9f51bfac42e168a7b/d070ab025aafa40f8c77a32bac64034f79f01917.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a4be4919aeec8a13141a57e8c7029157/bcb0c024b899a901bf9a36c01a950a7b0308f51e.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=137bb196322ac65c6705667bcbf0b21d/c3d90c2dd42a28341d675bfd5cb5c9ea17cebf87.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=d46cead79413b07ebdbd50003cd69113/f835e0ea15ce36d3faa7eec63df33a87e850b121.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=785f50e2ac18972ba33a00c2d6cc7b9d/24148dc27d1ed21ba6bd4213aa6eddc450da3f54.jpg 

最不敢说出实情的，其实是男主","6/5/2016 17:58:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=698ae1c87cec54e741ec1a1689399bfd/732225f431adcbef3ebc12f0abaf2edda2cc9f38.jpg 

这里停一下，我猜测接下来有选择肢[吐舌]，看对不对","6/5/2016 18:01:00"
"然而并没有选择肢 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon12.png 有事出去下，回来再更，好像到了比较精彩的部分 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon24.png","6/5/2016 18:52:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=406b7f330dd162d985ee621421dea950/24560e7f9e2f07086a5b1bf7ee24b899a801f26f.jpg 
男主阻止了出租车
 https://imgsa.baidu.com/forum/w%3D580/sign=38970e1665d9f2d3201124e799ed8a53/84ffb72f070828385c53ede3bf99a9014d08f16f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=4eb2661ef5d3572c66e29cd4ba126352/3daf2e0828381f30ad47bc5eae014c086f06f06f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=27baf614502c11dfded1bf2b53266255/a48801381f30e924fdfaadc64b086e061c95f76f.jpg 

男主忍不住，大声质问了出来
 https://imgsa.baidu.com/forum/w%3D580/sign=b4b053eb16dfa9ecfd2e561f52d1f754/8bb83630e924b899ef6248cf69061d950b7bf66f.jpg 

 https://imgsa.baidu.com/forum/w%3D580/sign=e0aa8cd706e9390156028d364bed54f9/02c484345982b2b74cd10d3336adcbef77099b7f.jpg 

 https://imgsa.baidu.com/forum/w%3D580/sign=7b5ccbd0783e6709be0045f70bc59fb8/1fbe983533fa828b7ac4aa14fa1f4134950a5ae6.jpg 

 https://imgsa.baidu.com/forum/w%3D580/sign=169cb1deecc4b7453494b71efffe1e78/72935af082025aafb8c6493cfcedab64014f1ad4.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=4c1b601ef5d3572c66e29cd4ba116352/3daf2e0828381f30afeeba5eae014c086c06f0d6.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=5f5f08bc05087bf47dec57e1c2d1575e/2481888b87d6277fdce505cf2f381f30eb24fcd6.jpg","6/5/2016 23:29:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=21bcf414502c11dfded1bf2b53266255/a48801381f30e924fbfcafc64b086e061c95f769.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=b664a74c80d6277fe912323018391f63/d00d80773912b31b8134fede8118367adbb4e169.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=dbdba88cd61373f0f53f6f97940e4b8b/aaa48218972bd4073f62e30a7c899e510eb3091b.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=dfaea96829dda3cc0be4b82831e83905/c6b825d7912397dd35dca8f35e82b2b7d1a28724.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=a130cd2871094b36db921be593cd7c00/3093997eca8065389c4a97e490dda144ac348221.jpg 

「我那不知何去何从的思念，现在真的失去了归宿，仿佛要从眼中溢出了」
「洒落了…我那愚蠢的自作多情，在脚下，形成了水渍」
好文笔[真棒]","6/5/2016 23:46:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=ae2fdcd474f082022d9291377bfafb8a/0898be2bd40735fae5a9764e99510fb30e24086f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=dabcb1f9b63533faf5b6932698d2fdca/689360540923dd54952a9f9fd609b3de9d824868.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=ada8ac4c80d6277fe912323018391f63/d00d80773912b31b9af8f5de8118367adbb4e135.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=44845fa1d7160924dc25a213e406359b/7508fd3f8794a4c28f67dfdc09f41bd5ac6e3905.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=2ea5a42b8d13632715edc23ba18ea056/4aa49199a9014c08517c10520d7b02087af4f406.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=20ab201aa4cc7cd9fa2d34d109002104/af57b82397dda14421305745b5b7d0a20df48688.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=3321d9f88094a4c20a23e7233ef51bac/3cbdd1dcd100baa128b87f4c4010b912c9fc2e35.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=8953178b560fd9f9a0175561152cd42b/3ba25b0e0cf3d7ca19600781f51fbe096a63a937.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=1c780c2e3e01213fcf334ed464e636f8/0eb47082b2b7d0a29d9c3c6accef76094a369a74.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=b5f236d5b41bb0518f24b320067bda77/a9d59a19ebc4b7455f2c8de1c8fc1e178b821508.jpg 
[不高兴]","6/5/2016 23:52:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=fe094dd16a224f4a5799731b39f59044/0a6ca313632762d0bbf19f48a7ec08fa533dc6fe.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=288adfceb4de9c82a665f9875c8380d2/8e75c9fe9925bc31e6b23a6f59df8db1c91370de.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=ef1a840dd6c8a786be2a4a065708c9c7/cf01a90a19d8bc3e7b30223d858ba61ea9d34589.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=fe0e4dd16a224f4a5799731b39f59044/0a6ca313632762d0bbf69f48a7ec08fa533dc6f9.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=08848513b41c8701d6b6b2ee177d9e6e/1a816390f603738d8f8037d5b41bb051fa19ecfb.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=2e80731e8a1001e94e3c1407880f7b06/345d8844ad3459823ffbdf650bf431adcaef8450.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=6e2657293a6d55fbc5c6762e5d234f40/c159dbd3572c11dfe15d84d4642762d0f603c23d.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=78bb60c11a950a7b75354ecc3ad0625c/28549a1c8701a18bb36529b8992f07082938fe3f.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=9da93bedc15c1038247ececa8213931c/86adfd2a2834349b77c25572ceea15ce34d3be85.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=7079d94fd33f8794d3ff4826e21a0ead/9847b63df8dcd100589dc2d6758b4710b8122f40.jpg 
[不高兴]","6/5/2016 23:56:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=0e926601a0efce1bea2bc8c29f50f3e8/82bf910e7bec54e7a8ac3fe9be389b504ec26a01.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=7a6c802871c6a7efb926a82ecdfbafe9/9a81083fb80e7becc99a2616282eb9389a506b01.jpg 

 https://imgsa.baidu.com/forum/w%3D580/sign=e1fc829fd609b3deebbfe460fcbe6cd3/99a904f5e0fe99250b834ca733a85edf8cb1713e.jpg 
 https://imgsa.baidu.com/forum/w%3D580/sign=af6177cece3d70cf4cfaaa05c8ddd1ba/907aab8ba61ea8d32d4051f3900a304e241f5863.jpg 

 https://imgsa.baidu.com/forum/w%3D580/sign=c698a85eae014c08193b28ad3a7a025b/793463ed2e738bd49ca097c6a68b87d6257ff9c0.jpg 
剧情逆转！（难道是高能场景要出现了[啊]）","7/5/2016 00:00:00"
